task_name,ecr_image_uri,image_digest,image_ref_pinned,in_ecr,pushed_at,size_mb,language,category,repo,pass_at_8
tryghost-ghost-23006,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tryghost-ghost-23006,sha256:f560f36797285f74a55d9a9e1a45ed912c10739cbeca882641e01b4417863d7c,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f560f36797285f74a55d9a9e1a45ed912c10739cbeca882641e01b4417863d7c,yes,2026-07-01 11:50:14.627000+00:00,1805.3,javascript,Software Engineering,tryghost/ghost,0/8
tryghost-ghost-23098,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tryghost-ghost-23098,sha256:a9ef5bcf9acbc83dfdcba9881f9a8c52b549cb7f408a76b0581baa7a7088c45d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a9ef5bcf9acbc83dfdcba9881f9a8c52b549cb7f408a76b0581baa7a7088c45d,yes,2026-07-01 11:49:28.403000+00:00,1994.8,javascript,Software Engineering,tryghost/ghost,4/8
tryghost-ghost-23625,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tryghost-ghost-23625,sha256:d8c450dc9305c8ad5f5a031769187fe429118837dbe59ac5cd0d70149c4770a4,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d8c450dc9305c8ad5f5a031769187fe429118837dbe59ac5cd0d70149c4770a4,yes,2026-07-01 11:50:56.465000+00:00,1909.8,javascript,Software Engineering,tryghost/ghost,0/8
trynova-nova-460,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:trynova-nova-460,sha256:a021dc44f1464c84934f4049ac893aea992dd9d15169a1227464123276aa4c6a,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a021dc44f1464c84934f4049ac893aea992dd9d15169a1227464123276aa4c6a,yes,2026-07-01 16:19:09.253000+00:00,973.2,rust,Software Engineering,trynova/nova,0/8
tuanchauict-monosketch-614,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tuanchauict-monosketch-614,sha256:99d42c04c96e5a8880748e8b046eb65b5f99c6f0307280e80180d6c93a546754,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:99d42c04c96e5a8880748e8b046eb65b5f99c6f0307280e80180d6c93a546754,yes,2026-07-01 11:41:42.067000+00:00,455.1,typescript,Software Engineering,tuanchauict/monosketch,0/8
tuenti-pouch-13,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tuenti-pouch-13,sha256:537243ed1c4c2e42127eb3f410ec713146be478db7867d4f806f0c3e5b95f300,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:537243ed1c4c2e42127eb3f410ec713146be478db7867d4f806f0c3e5b95f300,yes,2026-07-01 16:17:45.784000+00:00,354.2,go,Software Engineering,tuenti/pouch,0/8
tuenti-pouch-14,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tuenti-pouch-14,sha256:5d0e585bf08f9d5ec9bc4909659450e97c8e71df136b2122c262e04bafe0cb7b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:5d0e585bf08f9d5ec9bc4909659450e97c8e71df136b2122c262e04bafe0cb7b,yes,2026-07-01 16:19:02.261000+00:00,412.2,go,Software Engineering,tuenti/pouch,0/8
tursodatabase-libsql-962,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:tursodatabase-libsql-962,sha256:ec9e74538d4e1c43523e51203fd4ecb4a71706a5d8f578457d835148056ef3a3,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ec9e74538d4e1c43523e51203fd4ecb4a71706a5d8f578457d835148056ef3a3,yes,2026-07-01 16:23:37.015000+00:00,1344.0,go,"Build, Dependency, and Release Management",tursodatabase/libsql,0/8
twilio-labs-paste-335,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:twilio-labs-paste-335,sha256:1e7d0c15737f426c2c9562536d158da8de770c921f538fa1e0b7497a6f9ee04f,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:1e7d0c15737f426c2c9562536d158da8de770c921f538fa1e0b7497a6f9ee04f,yes,2026-07-01 11:46:21.687000+00:00,578.6,typescript,Software Engineering,twilio-labs/paste,1/8
twin-gatus-1298,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:twin-gatus-1298,sha256:1f27a266d303516ce7b38a011412aea5ee4b04835ec8751bffada0887cf247dc,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:1f27a266d303516ce7b38a011412aea5ee4b04835ec8751bffada0887cf247dc,yes,2026-07-01 16:19:18.332000+00:00,775.6,go,Software Engineering,twin/gatus,0/8
twin-gatus-845,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:twin-gatus-845,sha256:2041cc5eeab72e04acadc54d25a6dcfb464e0963e761c6a59b19836ea92867c2,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2041cc5eeab72e04acadc54d25a6dcfb464e0963e761c6a59b19836ea92867c2,yes,2026-07-01 16:19:42.266000+00:00,829.6,go,Software Engineering,twin/gatus,0/8
twpayne-chezmoi-4182,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:twpayne-chezmoi-4182,sha256:ad33b96f1c5909f2cd868fec60c593685f9b4b5973e45cd58b8c949a02892c69,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ad33b96f1c5909f2cd868fec60c593685f9b4b5973e45cd58b8c949a02892c69,yes,2026-07-01 16:18:21.022000+00:00,597.6,go,Debugging and Repair,twpayne/chezmoi,0/8
typeorm-typeorm-10213,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:typeorm-typeorm-10213,sha256:d61aaf0198db4aa7c9fa1eec903f9a8899a9622efab8c96e4d9a77cc7f059a49,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d61aaf0198db4aa7c9fa1eec903f9a8899a9622efab8c96e4d9a77cc7f059a49,yes,2026-07-01 11:43:16.464000+00:00,543.5,typescript,Data Querying and Databases,typeorm/typeorm,0/8
typeorm-typeorm-2227,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:typeorm-typeorm-2227,sha256:2e926f8a9ff939f856170c769f9e6e50eac8f563438a063563621a0ce1d00b9b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2e926f8a9ff939f856170c769f9e6e50eac8f563438a063563621a0ce1d00b9b,yes,2026-07-01 11:43:47.645000+00:00,357.8,typescript,Data Querying and Databases,typeorm/typeorm,1/8
u-root-u-root-2884,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:u-root-u-root-2884,sha256:6bee8ebe8da164ac4ddf37121be0fd6c13f2330ec20a237a7e73f0184cf18a29,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:6bee8ebe8da164ac4ddf37121be0fd6c13f2330ec20a237a7e73f0184cf18a29,yes,2026-07-01 16:18:26.950000+00:00,684.6,go,Software Engineering,u-root/u-root,0/8
u-root-u-root-2984,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:u-root-u-root-2984,sha256:dbd59909680e340a1a99bfaed7f0e237874c1787b485791bb17ad390ea1d3cd5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:dbd59909680e340a1a99bfaed7f0e237874c1787b485791bb17ad390ea1d3cd5,yes,2026-07-01 16:18:27.722000+00:00,685.4,go,Software Engineering,u-root/u-root,0/8
uber-aresdb-267,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uber-aresdb-267,sha256:065095d687efe7525436edd1391450a322d7029a98da093148e713841be19b8f,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:065095d687efe7525436edd1391450a322d7029a98da093148e713841be19b8f,yes,2026-07-01 16:18:37.419000+00:00,502.7,go,Software Engineering,uber/aresdb,0/8
uber-aresdb-308,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uber-aresdb-308,sha256:412f3a3144699989606acc9dde4d76d25c901ad84e1a66522bff387c0b263721,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:412f3a3144699989606acc9dde4d76d25c901ad84e1a66522bff387c0b263721,yes,2026-07-01 16:18:36.626000+00:00,502.5,go,Data Querying and Databases,uber/aresdb,0/8
ufersa-plataforma-sabia-803,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:ufersa-plataforma-sabia-803,sha256:728817558b51c4f319fc0bc8711c0c61a33d689333ace069797a1cde5db664a6,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:728817558b51c4f319fc0bc8711c0c61a33d689333ace069797a1cde5db664a6,yes,2026-07-01 11:44:53.099000+00:00,686.0,javascript,Software Engineering,ufersa/plataforma-sabia,0/8
unionai-oss-pandera-1979,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:unionai-oss-pandera-1979,sha256:0d434c26d3ee644db8d2a9883707dbb50d2be219a0a47c9ba65a621eed7d9081,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0d434c26d3ee644db8d2a9883707dbb50d2be219a0a47c9ba65a621eed7d9081,yes,2026-07-01 11:42:14.910000+00:00,749.4,python,Data Processing and ETL,unionai-oss/pandera,3/8
urfave-cli-1760,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:urfave-cli-1760,sha256:f9508ee06f17c16eb89b746eb6c618ae3f2edd01052ec61d3f698c942edf55bc,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f9508ee06f17c16eb89b746eb6c618ae3f2edd01052ec61d3f698c942edf55bc,yes,2026-07-01 16:18:31.124000+00:00,378.8,go,Software Engineering,urfave/cli,0/8
urfave-cli-1855,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:urfave-cli-1855,sha256:c5e3e827132d10803fcbfdd9339b3c9547b5e811848cdacd8dd29a8444f4536e,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:c5e3e827132d10803fcbfdd9339b3c9547b5e811848cdacd8dd29a8444f4536e,yes,2026-07-01 16:18:26.509000+00:00,378.5,go,Software Engineering,urfave/cli,0/8
urfave-cli-2088,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:urfave-cli-2088,sha256:2429b77a42b1d6d4361b31d31b8a835af50a448dca2a0c1ddf7f1aac2eedde07,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2429b77a42b1d6d4361b31d31b8a835af50a448dca2a0c1ddf7f1aac2eedde07,yes,2026-07-01 16:18:25.332000+00:00,359.4,go,Software Engineering,urfave/cli,0/8
urllib3-urllib3-2082,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:urllib3-urllib3-2082,sha256:ace80732dc3e9ef57add8070daf983b6ca17fbe5650d3f5d38228a20fa2585a9,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:ace80732dc3e9ef57add8070daf983b6ca17fbe5650d3f5d38228a20fa2585a9,yes,2026-07-01 11:41:55.734000+00:00,474.2,python,Security,urllib3/urllib3,0/8
use-ink-ink-2655,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:use-ink-ink-2655,sha256:b4919fef903ed5911c171cb60aad3a66cc928593ce8597dcc762e9136850594e,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b4919fef903ed5911c171cb60aad3a66cc928593ce8597dcc762e9136850594e,yes,2026-07-01 16:22:34.941000+00:00,2001.0,rust,Data Processing and ETL,use-ink/ink,0/8
usebruno-bruno-4519,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:usebruno-bruno-4519,sha256:0ace44bd5c78950a43edbd078a799c8cb2bd070947de498b24e11bda6b9ef470,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0ace44bd5c78950a43edbd078a799c8cb2bd070947de498b24e11bda6b9ef470,yes,2026-07-01 11:43:57.314000+00:00,1000.8,typescript,Software Engineering,usebruno/bruno,2/8
uutils-coreutils-1442,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-1442,sha256:eb339d8fd82657c53f15b3438d81ec633280e51f2ef31961ba04f092b29f1180,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:eb339d8fd82657c53f15b3438d81ec633280e51f2ef31961ba04f092b29f1180,yes,2026-07-01 16:18:18.880000+00:00,619.6,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-2854,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-2854,sha256:2bc1be5aafac223d4e7071e5adcbb696126c35fd0ff7c0e850a9e56a6dba5697,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2bc1be5aafac223d4e7071e5adcbb696126c35fd0ff7c0e850a9e56a6dba5697,yes,2026-07-01 16:22:24.767000+00:00,959.4,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-3270,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-3270,sha256:8ce1a0a1efe32960cbbc6ea476b4591b15c64a9a30014644e728259ecb4a606d,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8ce1a0a1efe32960cbbc6ea476b4591b15c64a9a30014644e728259ecb4a606d,yes,2026-07-01 16:18:21.069000+00:00,617.3,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-5732,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-5732,sha256:e798c23193d1547a63cc21fe6328ad9c6934af4002c73607ee792301e0de38e5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:e798c23193d1547a63cc21fe6328ad9c6934af4002c73607ee792301e0de38e5,yes,2026-07-01 16:20:32.020000+00:00,1173.3,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-5780,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-5780,sha256:11b0ebf8cafe097b4cb5fd56baf3e491c6da49c4fbd58bb1f53e92587a72f326,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:11b0ebf8cafe097b4cb5fd56baf3e491c6da49c4fbd58bb1f53e92587a72f326,yes,2026-07-01 16:20:33.065000+00:00,1195.9,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-6042,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-6042,sha256:f5318483d28b75a499907213315a8524d48ed1fc93d3351c7c0a52ff890b80ca,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:f5318483d28b75a499907213315a8524d48ed1fc93d3351c7c0a52ff890b80ca,yes,2026-07-01 16:20:38.524000+00:00,1202.7,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-6431,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-6431,sha256:2aad2ba7fdda5a2401393a68ba63c9d019c8bcc0dd58bb1c771c493dc01e03be,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2aad2ba7fdda5a2401393a68ba63c9d019c8bcc0dd58bb1c771c493dc01e03be,yes,2026-07-01 16:19:05.518000+00:00,805.4,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-7388,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-7388,sha256:2810ec842d75119cae7610d005c8278d79d3e26f96ece62812b58d9c8b11914b,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:2810ec842d75119cae7610d005c8278d79d3e26f96ece62812b58d9c8b11914b,yes,2026-07-01 16:21:37.109000+00:00,1333.6,rust,Debugging and Repair,uutils/coreutils,0/8
uutils-coreutils-7458,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:uutils-coreutils-7458,sha256:8bc3e00ba066002e667d9084004746cc0194ae6d85db7cb14a99c043a401fd3a,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8bc3e00ba066002e667d9084004746cc0194ae6d85db7cb14a99c043a401fd3a,yes,2026-07-01 16:21:25.869000+00:00,1335.1,rust,Debugging and Repair,uutils/coreutils,0/8
vaadin-hilla-3259,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vaadin-hilla-3259,sha256:fdf4b0e4ff6b573b326eec2774e315582b867d2b3121dbdb94b01f1cb4dcf59f,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:fdf4b0e4ff6b573b326eec2774e315582b867d2b3121dbdb94b01f1cb4dcf59f,yes,2026-07-01 11:42:53.820000+00:00,586.3,typescript,Software Engineering,vaadin/hilla,0/8
vdaas-vald-3000,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vdaas-vald-3000,sha256:8adc0620928e0dec46d943bfe6bbfede61ea42974d98f678a6c9baaf822c4233,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:8adc0620928e0dec46d943bfe6bbfede61ea42974d98f678a6c9baaf822c4233,yes,2026-07-01 16:19:40.047000+00:00,822.5,go,Software Engineering,vdaas/vald,0/8
vectordotdev-vector-12754,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vectordotdev-vector-12754,sha256:63f08eae2d4adfe0f1b60e58d5b2ca6901a9e11c3e9855de7ddf26b86d44c043,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:63f08eae2d4adfe0f1b60e58d5b2ca6901a9e11c3e9855de7ddf26b86d44c043,yes,2026-07-01 16:27:25.296000+00:00,2877.2,rust,Data Processing and ETL,vectordotdev/vector,0/8
vercel-vercel-7869,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vercel-vercel-7869,sha256:42058b187bed9b98a9054563a9c9cc1b2f70c21a35b1ce88008bbfa730331a08,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:42058b187bed9b98a9054563a9c9cc1b2f70c21a35b1ce88008bbfa730331a08,yes,2026-07-01 11:45:28.225000+00:00,1378.4,typescript,Debugging and Repair,vercel/vercel,0/8
verus-lang-verus-1165,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:verus-lang-verus-1165,sha256:a4c37da1647b7c879624c62ec8121a3f62e91c6284acad7d23df85c4c1bdee28,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:a4c37da1647b7c879624c62ec8121a3f62e91c6284acad7d23df85c4c1bdee28,yes,2026-07-01 16:24:02.385000+00:00,1500.8,rust,Mathematics and Formal Reasoning,verus-lang/verus,0/8
viacominc-data-point-177,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:viacominc-data-point-177,sha256:426850f23e2bc9ccfd291d1aae00d63fb216c4c995fec6ffa442f2f0647cdea7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:426850f23e2bc9ccfd291d1aae00d63fb216c4c995fec6ffa442f2f0647cdea7,yes,2026-07-01 11:43:22.870000+00:00,555.9,javascript,Software Engineering,viacominc/data-point,0/8
victoriametrics-victoriametrics-4482,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:victoriametrics-victoriametrics-4482,sha256:36cdf3765e9d1a5ad63692a1860123fedd5f0e9cb056c1f65c60739db3f3e8ec,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:36cdf3765e9d1a5ad63692a1860123fedd5f0e9cb056c1f65c60739db3f3e8ec,yes,2026-07-01 16:20:40.933000+00:00,888.7,go,Data Processing and ETL,victoriametrics/victoriametrics,0/8
victoriametrics-victoriametrics-5550,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:victoriametrics-victoriametrics-5550,sha256:bd391c19561b57eea75bb8844f2e89b8544ab937806b608bd104ed0f03004b1f,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:bd391c19561b57eea75bb8844f2e89b8544ab937806b608bd104ed0f03004b1f,yes,2026-07-01 16:19:20.546000+00:00,778.5,go,"Systems, Infrastructure, and Operations",victoriametrics/victoriametrics,0/8
victoriametrics-victoriametrics-6265,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:victoriametrics-victoriametrics-6265,sha256:d5a174a678294d03c6b8d4afc3e83e5b1a3c177024295f970be035d1819453a6,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:d5a174a678294d03c6b8d4afc3e83e5b1a3c177024295f970be035d1819453a6,yes,2026-07-01 16:19:24.205000+00:00,784.5,go,Data Processing and ETL,victoriametrics/victoriametrics,0/8
vitejs-vite-19602,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vitejs-vite-19602,sha256:1f8c485361475fc5ba0b6644e2a1d4a243c6b084989a0a1ec915b62d3e5f3bf7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:1f8c485361475fc5ba0b6644e2a1d4a243c6b084989a0a1ec915b62d3e5f3bf7,yes,2026-07-01 11:43:11.456000+00:00,611.5,typescript,Software Engineering,vitejs/vite,2/8
vitessio-vitess-14836,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vitessio-vitess-14836,sha256:b1ae488f46e62d8b30173c40cdf26293652bb70b199248e52c68533acfcf8840,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:b1ae488f46e62d8b30173c40cdf26293652bb70b199248e52c68533acfcf8840,yes,2026-07-01 16:22:48.033000+00:00,1139.1,go,Debugging and Repair,vitessio/vitess,0/8
vitessio-vitess-14878,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vitessio-vitess-14878,sha256:0645bc656918a74d391f930619c6b21778431e7063498468ed9b818a8f2424c7,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:0645bc656918a74d391f930619c6b21778431e7063498468ed9b818a8f2424c7,yes,2026-07-01 16:20:03.750000+00:00,908.6,go,Software Engineering,vitessio/vitess,0/8
vitessio-vitess-14887,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vitessio-vitess-14887,sha256:71d4d8b0da67a48591aae8b38ee7f25d3ddb7c6251ed20a7eb13c3e75b5160a5,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:71d4d8b0da67a48591aae8b38ee7f25d3ddb7c6251ed20a7eb13c3e75b5160a5,yes,2026-07-01 16:19:45.089000+00:00,908.7,go,Debugging and Repair,vitessio/vitess,0/8
vllm-project-vllm-3853,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vllm-project-vllm-3853,sha256:cb6e5a579025125b5002d46f2a986261a216af739f2d78e7537c71182277e9b3,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:cb6e5a579025125b5002d46f2a986261a216af739f2d78e7537c71182277e9b3,yes,2026-07-01 11:44:29.661000+00:00,1345.0,python,Machine Learning and AI,vllm-project/vllm,2/8
vmware-govmomi-2890,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vmware-govmomi-2890,sha256:1eda9fb088811e04a79d13923c07b11580cb6b32342a7e4dc829ba7cf7e0d4bd,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:1eda9fb088811e04a79d13923c07b11580cb6b32342a7e4dc829ba7cf7e0d4bd,yes,2026-07-01 16:19:17.429000+00:00,411.4,go,Debugging and Repair,vmware/govmomi,0/8
vmware-govmomi-3370,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection:vmware-govmomi-3370,sha256:6c4e5c182e6ca1e60366bb5415e6e833083665ef416b47f53a02b57de366c8ce,717626256484.dkr.ecr.us-east-1.amazonaws.com/code-data-swe-bench-reflection@sha256:6c4e5c182e6ca1e60366bb5415e6e833083665ef416b47f53a02b57de366c8ce,yes,2026-07-01 16:19:22.320000+00:00,419.1,go,Software Engineering,vmware/govmomi,0/8
